object_ID,alpha,delta,UV_filter,green_filter,red_filter,near_IR_filter,IR_filter,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,red_shift,plate_ID,MJD,fiber_ID,class
1.24E+18,217.9890143,44.82112621,20.54359,18.6573,17.68254,17.28203,16.9522,2964,301,3,473,1.45E+18,0.1194283,1288,52731,161,GALAXY
1.24E+18,325.3545506,-8.454447285,20.21857,18.27551,17.24464,16.83134,16.52051,1737,301,2,121,1.33E+18,0.1281404,1177,52824,91,GALAXY
1.24E+18,220.3048668,63.90961609,19.26872,17.69526,16.78589,16.36361,16.00983,1412,301,5,267,3.32E+18,0.1139249,2947,54533,489,GALAXY
1.24E+18,243.9148947,52.58516541,22.61337,20.43774,18.84616,18.21431,17.86945,1412,301,5,378,7.11E+18,0.303608,6312,56487,144,GALAXY
1.24E+18,29.71178867,-1.326524822,20.34367,20.08162,20.0893,19.75905,19.73136,7780,301,6,100,8.83E+18,1.725454,7841,56960,838,QSO
1.24E+18,35.37931549,-1.307769596,21.61125,21.33968,20.86914,20.55809,20.47177,7780,301,6,138,8.82E+18,0.6797376,7831,57016,168,GALAXY
1.24E+18,167.8592021,50.12841782,25.99259,21.88312,20.30831,19.23287,19.05586,2830,301,1,347,7.53E+18,0.580425,6692,56390,565,GALAXY
1.24E+18,124.9039987,31.48189352,18.10995,16.98941,16.48107,16.16754,15.95405,2830,301,1,102,1.05E+18,0.05941201,931,52619,361,GALAXY
1.24E+18,135.8033765,38.86444654,18.74206,17.10721,16.29326,15.83454,15.56813,2830,301,1,179,1.05E+18,0.09843722,936,52705,537,GALAXY
1.24E+18,137.909893,40.10904227,19.99376,18.11996,17.18441,16.78548,16.48443,2830,301,1,192,1.06E+18,0.1222083,937,52707,448,GALAXY
1.24E+18,138.4046408,15.67177571,23.88849,22.06231,20.58795,19.69995,19.11755,5183,301,3,52,5.97E+18,0.5187883,5305,55984,559,GALAXY
1.24E+18,183.0543878,22.3147655,19.50839,17.72905,16.71147,16.2655,15.90062,5183,301,3,337,2.98E+18,0.1735044,2644,54210,116,GALAXY
1.24E+18,120.7088016,23.87451995,22.33905,22.45821,20.76985,19.47405,18.93412,3605,301,4,78,5.03E+18,0.722416,4471,55617,907,GALAXY
1.24E+18,117.8595788,21.56078182,22.62355,19.96174,18.35481,17.80797,17.35664,3605,301,4,54,5.04E+18,0.2741382,4473,55589,169,GALAXY
1.24E+18,225.9292728,44.53483083,17.18009,16.26594,15.99359,15.90437,15.85904,3918,301,3,192,3.82E+18,-0.000482659,3390,54945,272,STAR
1.24E+18,130.8479941,3.906194411,17.4771,16.36004,15.87826,15.6086,15.38658,2125,301,6,81,1.34E+18,0.02780555,1188,52650,127,GALAXY
1.24E+18,140.5675984,4.443862917,19.18422,18.17119,17.79248,17.48975,17.46027,2125,301,6,146,6.40E+17,0.05653219,568,52254,329,GALAXY
1.24E+18,141.7770541,4.536082101,19.08587,17.25901,16.36521,15.94498,15.60471,2125,301,6,154,6.40E+17,0.06192524,568,52254,525,GALAXY
1.24E+18,141.8780471,4.59302983,25.35353,22.14006,20.64576,19.46252,18.86219,2125,301,6,154,5.40E+18,0.5919807,4796,55924,273,GALAXY
1.24E+18,179.8411989,52.10949304,23.73913,21.98085,20.47754,19.45076,18.922,2830,301,3,399,7.53E+18,0.6390091,6689,56396,81,GALAXY
1.24E+18,207.0897387,38.56363127,18.52404,18.48609,18.2395,18.11331,17.97639,4382,301,5,106,2.27E+18,0.2473611,2014,53460,440,QSO
1.24E+18,27.13575116,8.15797951,23.36766,21.59,21.13278,21.08658,20.69375,5714,301,6,53,1.25E+19,-0.000679762,11081,58398,756,STAR
1.24E+18,10.14896069,2.033586343,22.87651,24.37917,24.42817,22.41215,22.23525,7712,301,2,397,1.06E+19,0.7285482,9413,58080,638,GALAXY
1.24E+18,323.2791905,2.780305573,23.20787,21.93354,21.68579,21.90628,21.6679,7717,301,6,84,4.60E+18,-0.001401687,4083,55443,452,STAR
1.24E+18,164.5112243,20.97204042,24.29897,22.09138,20.50888,19.62493,19.20024,5194,301,3,336,6.62E+18,0.5333228,5876,56042,709,GALAXY
1.24E+18,164.1159527,41.22480574,19.00129,19.0706,19.10526,18.88448,18.80575,3893,301,5,71,1.62E+18,1.928293,1435,52996,506,QSO
1.24E+18,164.1365156,41.32978551,20.9796,20.67053,20.27461,20.18814,20.2413,3893,301,5,71,9.42E+18,1.403768,8366,57432,482,QSO
1.24E+18,164.6368518,41.31721943,21.53252,21.38145,21.23862,21.00712,20.88132,3893,301,5,74,9.42E+18,1.913703,8366,57432,381,QSO
1.24E+18,166.1455907,41.75358686,20.57091,19.31845,18.90521,18.74928,18.69837,3893,301,5,82,3.74E+18,-0.000498,3326,54943,360,STAR
1.24E+18,17.5687398,28.93444061,23.20855,22.43829,21.58999,20.47549,19.77582,8105,301,2,58,8.65E+18,0.7509875,7680,58131,541,GALAXY
1.24E+18,145.0055806,16.86214292,23.18857,22.59457,21.61772,21.14859,20.91792,5194,301,2,210,1.08E+19,0.7790466,9582,57806,976,GALAXY
1.24E+18,227.7653014,10.14664919,24.47639,21.82954,20.21884,19.39961,18.97895,3996,301,1,158,6.18E+18,0.4701111,5485,56063,139,GALAXY
1.24E+18,118.4305173,42.74633982,23.61191,21.89906,21.97128,21.79873,23.01261,6573,301,6,231,4.15E+18,0.000146532,3683,55245,492,STAR
1.24E+18,119.5947187,31.35646899,25.60132,22.33599,20.77316,19.62836,19.25719,2711,301,5,82,4.23E+18,0.5142415,3753,55486,73,GALAXY
1.24E+18,125.4341316,36.68185612,25.91926,21.83493,20.128,19.28946,18.94213,2711,301,5,130,4.23E+18,0.4500976,3760,55268,333,GALAXY
1.24E+18,110.1652825,41.1335787,22.88244,21.16613,19.68549,19.01047,18.61259,6573,301,6,188,2.10E+18,4.29E-05,1864,53313,290,STAR
1.24E+18,114.0472914,41.91357474,18.11972,17.20111,16.98389,16.89788,16.87477,6573,301,6,208,3.02E+18,-0.000221357,2683,54153,535,STAR
1.24E+18,346.5204207,11.25338988,22.78852,21.69884,21.57757,21.58168,21.2825,7773,301,2,222,6.93E+18,0.000196751,6154,56237,153,STAR
1.24E+18,358.8644996,-4.809329503,22.82875,21.39439,20.32923,19.11528,18.4827,7881,301,4,14,7.92E+18,0.7540817,7033,56565,193,GALAXY
1.24E+18,229.8991243,45.43668298,25.16,23.53951,21.78693,20.60503,19.74847,3177,301,4,143,9.59E+18,0.7617353,8514,58174,243,GALAXY
1.24E+18,178.6697252,23.84118457,22.17585,20.28552,18.62654,18.00835,17.60702,5140,301,1,174,2.83E+18,0.3263567,2514,53882,134,GALAXY
1.24E+18,159.4484109,21.91235083,20.40326,18.64087,17.63287,17.23403,16.91452,5140,301,1,55,2.67E+18,0.1145836,2367,53763,6,GALAXY
1.24E+18,33.82153383,5.848126907,23.0526,22.91799,21.60162,20.53055,20.28987,5065,301,2,99,4.95E+18,0.6929413,4400,55509,301,GALAXY
1.24E+18,58.83396428,-6.882037984,19.21251,17.48125,16.73013,16.39721,16.18102,1045,301,1,164,8.17E+18,-0.000471545,7253,56598,368,STAR
1.24E+18,95.26090813,1.396075919,18.69897,17.12064,16.57094,16.35879,16.15019,307,301,6,129,1.42E+18,0.000121424,1259,52931,543,STAR
1.24E+18,237.5620289,13.85041456,24.13537,21.88958,20.85567,19.98594,19.47199,5194,301,3,800,5.52E+18,0.5960343,4900,55739,765,GALAXY
1.24E+18,198.4432204,63.81543912,23.35388,22.72566,21.17246,19.88872,19.32359,1345,301,2,401,7.68E+18,0.6549027,6823,56687,855,GALAXY
1.24E+18,188.3892449,42.21861641,22.3093,21.94735,21.84835,21.74998,21.38476,3840,301,3,192,9.44E+18,2.235465,8384,57513,968,QSO
1.24E+18,191.2180404,41.91069989,20.63588,20.56863,20.40087,20.27569,20.43348,3840,301,3,206,9.44E+18,1.451463,8385,57511,925,QSO
1.24E+18,355.2036806,20.56868516,21.36036,21.18062,20.86414,20.50585,22.82725,8096,301,5,198,8.56E+18,0.0145053,7601,56959,154,GALAXY
1.24E+18,0.123107627,27.8942508,24.0941,23.58214,21.72742,20.61286,19.77288,4152,301,2,107,8.66E+18,0.6136158,7695,57654,567,GALAXY
1.24E+18,0.457461087,26.68064171,22.67522,23.33282,21.6155,20.59323,19.72726,4152,301,2,115,8.63E+18,0.7573259,7666,57339,955,GALAXY
1.24E+18,359.9679817,28.31930609,25.54487,22.32375,20.41082,19.5927,18.85005,4152,301,2,104,7.33E+18,0.4356377,6511,56540,887,GALAXY
1.24E+18,9.210605414,27.10108438,25.06192,23.87035,22.26503,20.63288,19.49168,8103,301,3,150,8.64E+18,0.6533515,7671,57360,417,GALAXY
1.24E+18,352.7047538,0.790867479,22.50681,20.83512,19.10479,18.21566,17.70422,4188,301,5,61,4.32E+17,0.4886116,384,51821,335,GALAXY
1.24E+18,348.3021225,0.742286004,21.84729,22.66995,21.76037,21.14754,20.91521,4188,301,5,32,1.04E+19,0.7389232,9204,57712,158,GALAXY
1.24E+18,346.1087065,0.728405,23.01108,21.92067,20.38061,19.54167,19.13758,4188,301,5,17,4.74E+18,0.4607354,4207,55475,957,GALAXY
1.24E+18,29.4407017,-0.82621103,23.01613,23.18656,22.96074,22.81149,21.82792,4263,301,2,312,1.06E+19,0.7555023,9384,58080,467,GALAXY
1.24E+18,127.2387877,32.29676139,20.26596,18.30978,17.24741,16.79003,16.36556,2964,301,3,17,1.05E+18,0.1112185,932,52620,155,GALAXY
1.24E+18,129.2850303,33.62114838,21.74806,19.50225,18.0783,17.45095,17.00663,2964,301,3,31,5.00E+18,0.2574424,4445,55622,864,GALAXY
1.24E+18,222.510217,52.96184077,22.22548,21.82807,20.63173,19.60124,19.17658,3225,301,1,94,7.57E+18,0.5613967,6719,56390,685,GALAXY
1.24E+18,222.6035307,52.85281242,25.1371,23.27844,21.86563,20.64121,19.77572,3225,301,1,95,9.46E+18,0.789613,8400,57837,157,GALAXY
1.24E+18,249.7336376,36.99721741,17.59007,16.36635,15.93277,15.75565,15.6839,3225,301,4,259,2.54E+18,-0.000159302,2255,53565,411,STAR
1.24E+18,252.9008245,33.67966831,17.64923,16.6065,16.20652,16.03152,15.94926,3225,301,4,288,3.89E+18,-0.000695748,3457,54984,149,STAR
1.24E+18,117.5969154,15.90131296,26.21699,22.7535,20.92536,19.7353,19.22346,4517,301,2,33,5.06E+18,0.6203086,4497,55564,991,GALAXY
1.24E+18,117.8847901,15.9061372,22.74945,22.07667,20.70525,19.82017,19.35647,4517,301,2,35,5.06E+18,0.5434405,4495,55566,355,GALAXY
1.24E+18,238.2077318,28.46036632,23.63882,22.13143,20.28232,19.3848,18.90377,3919,301,3,226,5.32E+18,0.4970929,4725,55711,503,GALAXY
1.24E+18,213.1712656,38.52684802,20.49734,18.68686,17.60046,17.14805,16.81465,3919,301,3,72,1.55E+18,0.1732017,1379,53084,15,GALAXY
1.24E+18,50.01561513,0.811064621,21.18552,20.1146,19.32006,18.82428,18.5461,4849,301,5,789,9.11E+17,0.2156218,809,52647,533,GALAXY
1.24E+18,352.9033463,12.61818819,22.2115,21.20825,20.1373,19.39178,19.08853,6354,301,4,255,6.92E+18,0.538933,6149,56194,619,GALAXY
1.24E+18,241.7509043,39.13965764,19.64705,18.6973,18.45365,18.14801,18.15836,3187,301,1,111,1.19E+18,0.08194976,1055,52761,569,GALAXY
1.24E+18,43.11932668,2.105906742,21.18381,20.7272,20.11058,19.99038,19.83084,7717,301,4,617,8.80E+18,0.978978,7819,57280,776,QSO
1.24E+18,195.9945506,46.21025564,22.64487,20.8438,19.49928,18.60063,18.08282,3699,301,2,72,8.35E+18,-0.000131909,7414,56748,614,STAR
1.24E+18,322.9668414,0.155863536,21.14371,19.1551,17.73712,17.1999,16.86476,4187,301,4,102,1.11E+18,0.2214403,989,52468,346,GALAXY
1.24E+18,124.7608302,29.26704937,20.68451,20.77336,20.48271,20.54252,20.35608,2963,301,1,12,1.16E+19,1.092909,10289,58133,943,GALAXY
1.24E+18,100.597734,36.47730062,19.7013,18.36263,18.10645,18.02706,17.97467,6573,301,2,131,3.02E+18,-4.35E-05,2682,54401,219,STAR
1.24E+18,43.43224563,1.124468462,25.3576,23.22527,22.62622,22.22749,21.38257,7717,301,2,619,1.06E+19,3.28617,9380,58081,91,QSO
1.24E+18,215.453792,19.64889758,19.40723,18.27079,17.54083,17.14028,16.94936,5183,301,3,539,3.12E+18,0.213467,2773,54533,153,GALAXY
1.24E+18,234.934859,35.18575733,25.00495,21.46498,19.87144,18.01593,16.95663,3926,301,4,59,1.58E+18,-0.000120235,1401,53144,20,STAR
1.24E+18,229.612577,40.18875731,24.14153,21.2194,19.90298,19.05443,18.60653,2964,301,3,538,5.81E+18,0.4677345,5164,56067,327,GALAXY
1.24E+18,184.6252534,42.10580391,20.35762,20.24044,20.21558,20.05263,20.11135,3840,301,3,173,9.44E+18,1.581887,8383,57518,883,QSO
1.24E+18,192.0853203,42.06907911,22.79703,21.85537,21.65131,21.70414,21.05073,3840,301,3,210,5.30E+18,0.7571033,4703,55617,640,QSO
1.24E+18,252.2347204,24.12962107,20.20216,18.77928,18.16196,17.92859,17.80817,3926,301,6,183,2.47E+18,-0.000145885,2191,54621,436,STAR
1.24E+18,233.0861538,17.0586858,23.26657,22.48938,20.76527,18.88402,17.83701,5323,301,3,32,3.15E+18,-0.000195389,2795,54563,303,STAR
1.24E+18,151.5910021,2.097396173,25.15587,21.77291,21.41254,21.33213,21.14778,1462,301,4,175,5.33E+18,0.5918698,4738,55650,384,GALAXY
1.24E+18,5.373504938,9.445270931,22.53448,21.94076,21.46849,20.02576,20.64977,7880,301,2,78,1.27E+19,0.454199,11312,58433,676,GALAXY
1.24E+18,216.817397,50.27842898,23.08531,23.42883,22.16814,20.67754,19.72502,3180,301,3,82,9.46E+18,0.8173171,8406,57513,879,GALAXY
1.24E+18,208.3606962,24.5523028,18.68851,17.22205,16.46976,16.03339,15.70304,4670,301,1,77,2.38E+18,0.05678633,2115,53535,14,GALAXY
1.24E+18,228.7518736,19.67647961,19.51313,18.34249,17.78566,17.47692,17.34935,4670,301,1,207,2.43E+18,0.07575312,2156,54525,207,GALAXY
1.24E+18,241.5784369,14.98475407,20.65461,18.66464,17.64617,17.23867,16.85633,4670,301,1,295,2.84E+18,0.1231728,2524,54568,593,GALAXY
1.24E+18,241.1023874,15.20231637,20.17429,18.44785,17.58366,17.09844,16.75992,4670,301,1,291,2.84E+18,0.05481017,2524,54568,519,GALAXY
1.24E+18,211.2627337,23.98543358,22.5463,21.42049,19.53645,18.89074,18.45154,4670,301,1,95,6.76E+18,0.3905783,6004,56066,984,GALAXY
1.24E+18,110.8057401,30.20622266,21.46361,20.36697,19.96408,19.73923,19.64287,6581,301,1,190,3.03E+18,-3.05E-05,2695,54409,82,STAR
1.24E+18,347.0524987,20.29298597,22.64721,22.22584,22.00449,21.78562,21.44677,8108,301,1,160,8.57E+18,2.031515,7611,56946,704,QSO
1.24E+18,354.8724767,20.97433517,21.32417,21.32799,20.75369,20.65757,20.69896,8108,301,1,209,8.56E+18,1.404929,7601,56959,814,QSO
1.24E+18,115.4319138,19.72445007,27.02792,24.17596,23.02516,21.39779,19.42567,3605,301,4,35,1.25E+19,0.4330135,11082,58508,355,QSO
1.24E+18,238.1892018,34.42224202,22.35313,21.85146,21.47466,20.94578,20.87788,3926,301,6,77,1.21E+19,0.8798921,10739,58255,414,GALAXY
1.24E+18,133.1383083,24.3536874,23.15817,22.8041,21.88152,21.27483,20.62443,4518,301,1,36,1.08E+19,0.9420143,9599,58131,808,GALAXY
1.24E+18,332.2344164,2.801953387,22.31957,20.83199,20.13374,19.77312,19.35155,7712,301,5,144,4.86E+18,0.8071409,4316,55505,920,QSO
1.24E+18,158.8048973,51.5526409,23.24354,23.48801,22.54893,20.83882,19.76985,2821,301,2,96,9.20E+18,0.9042753,8167,57071,641,GALAXY
1.24E+18,123.5873153,10.97512741,23.787,22.13001,20.29534,19.46364,19.1289,5194,301,3,66,5.08E+18,0.4441986,4509,55574,279,GALAXY
1.24E+18,138.876176,15.72381497,21.01558,18.98614,17.85701,17.40414,17.05714,5194,301,3,170,2.75E+18,0.1568654,2438,54056,412,GALAXY
1.24E+18,241.885564,45.50831009,22.73866,21.04922,20.89157,20.78365,21.09232,2299,301,2,296,6.79E+18,-0.001096993,6034,56103,706,STAR
1.24E+18,170.4772154,52.04559694,24.19596,22.60928,21.09828,20.10304,19.60132,2830,301,5,361,7.54E+18,0.5573214,6698,56637,363,GALAXY
1.24E+18,348.2252116,0.832690278,25.37232,22.834,21.23843,20.18927,19.70273,4188,301,5,31,4.74E+18,0.5526053,4209,55478,755,GALAXY
1.24E+18,346.419606,0.817395815,19.22778,17.4733,16.62866,16.16058,15.85067,4188,301,5,19,4.29E+17,0.07004243,381,51811,321,GALAXY
1.24E+18,351.9164274,0.744990936,21.4098,19.41735,17.95566,17.31538,16.92208,4188,301,5,56,4.31E+17,0.2153181,383,51818,593,GALAXY
1.24E+18,352.4222301,0.815814062,23.66702,21.80121,20.42336,19.47322,19.14374,4188,301,5,59,4.74E+18,0.5455622,4211,55446,919,GALAXY
1.24E+18,353.6919946,0.791038113,24.48421,22.5339,20.52322,19.66986,19.20326,4188,301,5,68,4.82E+18,0.4722316,4282,55507,287,GALAXY
1.24E+18,346.0061116,0.816454359,20.37171,18.31749,17.40676,16.96898,16.63476,4188,301,5,16,7.63E+17,0.06322379,678,52884,336,GALAXY
1.24E+18,12.91911001,4.530659224,22.67635,21.20982,19.38342,18.70576,18.23139,7718,301,2,75,4.85E+18,0.4223228,4307,55531,552,GALAXY
1.24E+18,316.564379,-7.420130074,19.19394,18.12308,17.70103,17.44427,17.33661,1737,301,2,63,7.17E+17,0.06934073,637,52174,37,GALAXY
1.24E+18,318.7733912,-7.776094568,23.33082,21.53966,19.54823,18.75563,18.2714,1737,301,2,78,7.20E+17,0.3721474,639,52146,303,GALAXY
1.24E+18,56.73382777,-0.495106989,22.20108,20.70242,19.68581,19.2249,19.03094,4849,301,2,833,1.30E+18,0.1948709,1157,52643,26,GALAXY
1.24E+18,214.9744622,56.65571892,16.46983,15.21551,15.32947,15.42979,15.49808,3225,301,4,57,2.76E+18,-0.00018146,2447,54498,514,STAR
1.24E+18,356.6441573,-1.934155558,25.33692,21.68246,19.82868,19.0079,18.63318,8038,301,5,197,4.90E+18,0.4714071,4356,55829,768,GALAXY
1.24E+18,244.9871025,15.12218995,19.88841,19.8353,19.8888,19.60316,19.43182,4646,301,1,340,2.47E+18,1.94888,2198,53918,16,QSO
1.24E+18,141.5912942,36.70268614,20.10895,19.2733,18.92783,18.79898,18.81055,3560,301,5,230,5.15E+18,5.687412,4576,55592,608,QSO
1.24E+18,301.9529568,-10.62803841,19.63191,18.50239,18.09542,17.92253,17.80276,5415,301,5,23,2.61E+18,-0.000470165,2318,54628,540,STAR
1.24E+18,232.3871942,45.26307176,24.34464,22.4457,20.70284,19.60693,19.21824,3187,301,1,50,7.58E+18,0.5668036,6735,56397,327,GALAXY
1.24E+18,114.3580683,41.94883596,20.47082,19.43857,19.19943,19.09395,19.15429,6573,301,6,210,3.04E+18,2.75E-05,2701,54154,566,STAR
1.24E+18,175.5116528,50.94448608,22.4951,20.59848,19.70928,18.95181,18.55178,2830,301,1,380,7.53E+18,0.2475919,6690,56416,201,GALAXY
1.24E+18,121.7241351,28.82009276,18.51201,17.48113,17.03368,16.74203,16.54012,2830,301,1,76,1.05E+18,0.04834081,930,52618,275,GALAXY
1.24E+18,33.23943323,-4.287341669,25.29628,23.07057,22.01878,21.2923,20.61821,7881,301,4,243,8.15E+18,0.7371985,7237,56662,637,GALAXY
1.24E+18,132.9366161,32.5151521,21.97204,19.94251,18.37689,17.66269,17.17323,3606,301,5,66,1.43E+18,0.224429,1270,52991,575,GALAXY
1.24E+18,193.5508603,67.68128898,19.66698,18.08454,17.2287,16.75422,16.39459,1412,301,4,191,5.57E+17,0.06760687,495,51988,425,GALAXY
1.24E+18,317.706023,0.07582652,25.50513,22.42837,20.7474,19.61387,19.42011,4187,301,4,67,4.72E+18,0.5773705,4191,55444,697,GALAXY
1.24E+18,316.9753002,0.130486213,18.82683,16.97751,16.10406,15.67834,15.33868,4187,301,4,62,1.11E+18,0.04766151,985,52431,515,GALAXY
1.24E+18,317.6285048,0.025810887,22.42378,20.19193,18.89493,18.3671,17.9837,4187,301,4,66,1.16E+18,0.200601,1026,52558,306,GALAXY
1.24E+18,318.5057619,0.122404549,20.68572,19.44821,18.87936,18.55864,18.45017,4187,301,4,72,1.16E+18,0.1285313,1026,52558,498,GALAXY
1.24E+18,319.368031,0.130767157,23.46114,20.54165,19.16148,18.63428,18.33674,4187,301,4,78,1.03E+19,0.2327553,9140,58039,571,GALAXY
1.24E+18,322.4132016,0.085997688,21.51075,19.62321,18.17242,17.60936,17.27133,4187,301,4,98,4.72E+18,0.2348833,4194,55450,628,GALAXY
1.24E+18,319.4854621,0.131380318,20.31378,18.9199,18.08877,17.56508,17.21795,4187,301,4,79,1.71E+18,0.1184206,1522,52932,399,GALAXY
1.24E+18,217.0848871,18.9683332,23.89864,19.67801,17.99731,17.42656,17.03214,5194,301,3,665,3.12E+18,0.3195509,2774,54534,237,GALAXY
1.24E+18,237.3235359,13.81555296,24.08259,21.94147,20.31143,19.11075,18.59525,5194,301,3,799,5.52E+18,0.6198917,4900,55739,681,GALAXY
1.24E+18,197.9817062,63.82687845,26.59143,21.9199,20.30771,19.51062,19.15808,1345,301,2,400,7.68E+18,0.452859,6823,56687,807,GALAXY
1.24E+18,186.4895692,42.17977044,22.21629,22.23976,21.78834,21.65543,21.62677,3840,301,3,182,9.44E+18,2.229522,8384,57513,646,QSO
1.24E+18,195.0543235,41.71136338,20.01354,19.49611,18.88362,18.63274,18.57357,3840,301,3,225,1.64E+18,1.222036,1458,53119,154,QSO
1.24E+18,110.1997803,41.17234311,24.19939,20.68493,20.28343,20.20003,20.11766,6573,301,6,188,4.12E+18,3.180337,3655,55240,710,QSO
1.24E+18,39.47191563,1.278103034,22.98036,21.93998,21.90701,22.03758,21.43241,7717,301,2,593,4.80E+18,-0.000754499,4261,55503,396,STAR
1.24E+18,40.64334777,1.209023325,23.46418,20.83925,19.60796,19.0784,18.76476,7717,301,2,601,1.70E+18,4.71E-05,1510,52992,612,STAR
1.24E+18,148.9851947,18.39337182,22.75105,22.46079,21.68609,21.39357,21.3031,5183,301,3,122,1.07E+19,0.5130035,9546,57864,9,QSO
1.24E+18,236.8131682,14.33008376,23.2459,23.55459,21.29597,19.77813,19.29224,5183,301,3,680,5.52E+18,0.6762702,4900,55739,589,GALAXY
1.24E+18,219.7281864,41.13051881,23.70758,21.6699,20.09167,18.25062,17.2196,3699,301,2,191,1.57E+18,-3.54E-06,1396,53112,97,STAR
1.24E+18,225.7805464,20.47355196,19.24272,18.75801,18.10757,17.65421,17.44641,4670,301,1,188,3.14E+18,0.2205904,2792,54556,374,QSO
1.24E+18,240.3258685,31.99331699,17.27169,16.33531,16.04131,15.93076,15.89317,3926,301,4,96,1.23E+19,-0.000650246,10917,58252,542,STAR
1.24E+18,130.0811532,34.18015485,23.13169,20.49751,18.73389,18.12437,17.72871,2964,301,3,37,1.05E+18,0.3475296,933,52642,559,GALAXY
1.24E+18,130.8969649,34.73650641,20.23074,18.24913,17.37781,16.96527,16.60129,2964,301,3,43,1.05E+18,0.1175959,934,52672,243,GALAXY
1.24E+18,141.261029,40.68182996,26.26529,26.03325,21.74296,20.53234,19.7475,2964,301,3,111,9.34E+18,0.8051223,8298,57390,127,GALAXY
1.24E+18,224.1329351,52.33236988,22.83586,24.6097,21.37766,20.24122,19.41986,3225,301,1,102,9.45E+18,0.7910639,8396,57837,421,GALAXY
1.24E+18,119.5786806,22.98145763,23.29347,23.89224,21.40112,20.23994,19.53203,3605,301,4,69,1.25E+19,0.6972523,11113,58425,177,GALAXY
1.24E+18,353.4017731,12.20864631,20.68658,20.71785,20.60306,20.17755,20.13796,7773,301,3,267,1.30E+19,1.824427,11554,58456,746,QSO
1.24E+18,49.54049937,0.800032421,21.02954,19.96016,19.14747,18.64047,18.39873,4849,301,5,785,8.01E+17,0.1734729,711,52202,538,GALAXY
1.24E+18,209.0798402,45.00630059,24.49866,21.21637,20.03255,19.38226,19.25493,3699,301,4,133,8.36E+18,-3.01E-05,7428,56781,102,STAR
1.24E+18,318.5376102,-7.568194825,25.88858,20.7918,19.26925,18.88012,18.25045,1737,301,2,76,7.18E+17,-1.95E-05,638,52081,15,STAR
1.24E+18,16.36831989,4.010910796,22.51249,21.85215,21.75201,20.76358,20.39924,7718,301,1,98,1.06E+19,0.8202093,9431,58102,979,GALAXY
1.24E+18,6.955775227,4.005092818,25.051,21.95933,20.24617,19.41525,18.92321,7718,301,1,35,4.84E+18,0.5031289,4301,55810,731,GALAXY
1.24E+18,183.0074294,22.2336544,20.34796,18.38674,17.30921,16.87476,16.49415,5194,301,3,451,2.98E+18,0.1309179,2644,54210,106,GALAXY
1.24E+18,244.9759106,43.00218228,21.62758,21.24324,21.10276,20.80606,20.93342,2299,301,2,318,9.60E+18,1.617482,8526,57898,761,QSO
1.24E+18,140.1701296,35.84739922,21.11082,20.52868,20.60556,20.63557,20.50424,3560,301,5,221,5.23E+18,2.183041,4644,55922,154,QSO
1.24E+18,140.7366044,36.12138743,21.92204,21.48055,21.33257,21.17369,21.27843,3560,301,5,224,9.98E+18,2.010644,8862,57461,326,QSO
1.24E+18,143.6118089,37.56020466,20.61447,19.90144,19.71417,19.75609,19.56977,3560,301,5,242,5.15E+18,2.711288,4574,55621,260,QSO
1.24E+18,145.7978251,38.30716877,21.97011,22.24573,21.67913,21.73819,21.59879,3560,301,5,255,9.95E+18,1.358943,8833,57779,296,QSO
1.24E+18,148.7306528,39.41150898,20.75358,20.69674,20.50581,20.5123,20.75664,3560,301,5,272,9.93E+18,1.163244,8823,57446,812,QSO
1.24E+18,239.1059164,45.73792554,19.95991,17.39935,16.15776,15.68575,15.41614,3225,301,4,181,3.89E+18,-6.16E-05,3454,55003,127,STAR
1.24E+18,239.3932436,45.62597571,17.37274,16.17423,15.72922,15.5686,15.51798,3225,301,4,182,3.89E+18,7.05E-05,3454,55003,89,STAR
